"codigo";"municipio";"total";"ano"
"431950";"São Sebastião do Caí";1;"2011"
"431960";"São Sepé";1;"2011"
"431973";"São Valério do Sul";1;"2011"
"431990";"Sapiranga";9;"2011"
"432000";"Sapucaia do Sul";5;"2011"
"432010";"Sarandi";1;"2011"
"432020";"Seberi";1;"2011"
"432070";"Sobradinho";1;"2011"
"432080";"Soledade";5;"2011"
"432090";"Tapejara";1;"2011"
"432100";"Tapera";1;"2011"
"432120";"Taquara";4;"2011"
"432130";"Taquari";1;"2011"
"432135";"Tavares";1;"2011"
"432140";"Tenente Portela";2;"2011"
"432143";"Terra de Areia";1;"2011"
"432145";"Teutônia";2;"2011"
"432150";"Torres";2;"2011"
"432160";"Tramandaí";10;"2011"
"432170";"Três Coroas";2;"2011"
"432180";"Três de Maio";4;"2011"
"432183";"Três Forquilhas";1;"2011"
"432190";"Três Passos";1;"2011"
"432200";"Triunfo";1;"2011"
"432220";"Tupanciretã";2;"2011"
"432240";"Uruguaiana";42;"2011"
"432250";"Vacaria";9;"2011"
"432253";"Vale do Sol";2;"2011"
"432260";"Venâncio Aires";4;"2011"
"432270";"Vera Cruz";2;"2011"
"432280";"Veranópolis";2;"2011"
"432300";"Viamão";10;"2011"
"500020";"Água Clara";1;"2011"
"500060";"Amambai";15;"2011"
"500070";"Anastácio";1;"2011"
"500085";"Angélica";2;"2011"
"500090";"Antônio João";1;"2011"
"500100";"Aparecida do Taboado";4;"2011"
"500110";"Aquidauana";4;"2011"
"500124";"Aral Moreira";3;"2011"
"500190";"Bataguassu";1;"2011"
"500200";"Batayporã";1;"2011"
"500210";"Bela Vista";5;"2011"
"500220";"Bonito";2;"2011"
"500240";"Caarapó";3;"2011"
"500270";"Campo Grande";214;"2011"
"500290";"Cassilândia";2;"2011"
"500295";"Chapadão do Sul";1;"2011"
"500315";"Coronel Sapucaia";2;"2011"
"500320";"Corumbá";46;"2011"
"500325";"Costa Rica";2;"2011"
"500330";"Coxim";1;"2011"
"500345";"Deodápolis";2;"2011"
"500348";"Dois Irmãos do Buriti";1;"2011"
"500370";"Dourados";119;"2011"
"500375";"Eldorado";4;"2011"
"500380";"Fátima do Sul";2;"2011"
"500390";"Figueirão";1;"2011"
"500410";"Guia Lopes da Laguna";2;"2011"
"500430";"Iguatemi";5;"2011"
"500470";"Ivinhema";1;"2011"
"500480";"Japorã";2;"2011"
"500490";"Jaraguari";1;"2011"
"500500";"Jardim";3;"2011"
"500515";"Juti";1;"2011"
"500520";"Ladário";1;"2011"
"500525";"Laguna Carapã";1;"2011"
"500540";"Maracaju";4;"2011"
"500560";"Miranda";6;"2011"
"500568";"Mundo Novo";6;"2011"
"500570";"Naviraí";6;"2011"
"500600";"Nova Alvorada do Sul";2;"2011"
"500620";"Nova Andradina";8;"2011"
"500630";"Paranaíba";6;"2011"
"500635";"Paranhos";4;"2011"
"500660";"Ponta Porã";11;"2011"
"500690";"Porto Murtinho";2;"2011"
"500710";"Ribas do Rio Pardo";1;"2011"
"500720";"Rio Brilhante";5;"2011"
"500769";"São Gabriel do Oeste";1;"2011"
"500770";"Sete Quedas";3;"2011"
"500790";"Sidrolândia";2;"2011"
"500793";"Sonora";2;"2011"
"500795";"Tacuru";6;"2011"
"500830";"Três Lagoas";11;"2011"
"510020";"Água Boa";10;"2011"
"510025";"Alta Floresta";12;"2011"
"510030";"Alto Araguaia";2;"2011"
"510050";"Alto Paraguai";1;"2011"
"510060";"Alto Taquari";1;"2011"
"510080";"Apiacás";2;"2011"
"510125";"Araputanga";3;"2011"
"510130";"Arenápolis";3;"2011"
"510140";"Aripuanã";5;"2011"
"510170";"Barra do Bugres";4;"2011"
"510180";"Barra do Garças";29;"2011"
"510190";"Brasnorte";3;"2011"
"510250";"Cáceres";33;"2011"
"510260";"Campinápolis";4;"2011"
"510267";"Campo Verde";4;"2011"
"510268";"Campos de Júlio";1;"2011"
"510270";"Canarana";5;"2011"
"510300";"Chapada dos Guimarães";1;"2011"
"510320";"Colíder";13;"2011"
"510325";"Colniza";3;"2011"
"510335";"Confresa";4;"2011"
"510337";"Cotriguaçu";2;"2011"
"510340";"Cuiabá";336;"2011"
"510350";"Diamantino";1;"2011"
"510385";"Gaúcha do Norte";1;"2011"
"510410";"Guarantã do Norte";3;"2011"
"510420";"Guiratinga";1;"2011"
"510460";"Itiquira";1;"2011"
"510480";"Jaciara";2;"2011"
"510500";"Jauru";1;"2011"
"510510";"Juara";5;"2011"
"510515";"Juína";5;"2011"
"510520";"Juscimeira";1;"2011"
"510525";"Lucas do Rio Verde";4;"2011"
"510550";"Vila Bela da Santíssima Trindade";3;"2011"
"510558";"Marcelândia";2;"2011"
"510560";"Matupá";3;"2011"
"510562";"Mirassol d'Oeste";3;"2011"
"510590";"Nobres";3;"2011"
"510600";"Nortelândia";2;"2011"
"510615";"Nova Bandeirantes";1;"2011"
"510620";"Nova Brasilândia";1;"2011"
"510621";"Nova Canaã do Norte";1;"2011"
"510622";"Nova Mutum";5;"2011"
"510625";"Nova Xavantina";2;"2011"
"510627";"Novo Horizonte do Norte";1;"2011"
"510628";"Novo São Joaquim";1;"2011"
"510629";"Paranaíta";1;"2011"
"510630";"Paranatinga";4;"2011"
"510642";"Peixoto de Azevedo";3;"2011"
"510650";"Poconé";4;"2011"
"510675";"Pontes e Lacerda";1;"2011"
"510680";"Porto dos Gaúchos";1;"2011"
"510682";"Porto Esperidião";1;"2011"
"510700";"Poxoréo";2;"2011"
"510704";"Primavera do Leste";8;"2011"
"510706";"Querência";1;"2011"
"510710";"São José dos Quatro Marcos";1;"2011"
"510730";"São José do Rio Claro";3;"2011"
"510760";"Rondonópolis";46;"2011"
"510770";"Rosário Oeste";4;"2011"
"510779";"Santo Antônio do Leste";1;"2011"
"510785";"São Félix do Araguaia";4;"2011"
"510787";"Sapezal";1;"2011"
"510790";"Sinop";19;"2011"
"510792";"Sorriso";28;"2011"
"510795";"Tangará da Serra";24;"2011"
"510805";"Terra Nova do Norte";1;"2011"
"510840";"Várzea Grande";26;"2011"
"510850";"Vera";1;"2011"
"510860";"Vila Rica";1;"2011"
"510895";"Nova Monte Verde";1;"2011"
"520013";"Acreúna";2;"2011"
"520025";"Águas Lindas de Goiás";3;"2011"
"520085";"Americano do Brasil";1;"2011"
"520110";"Anápolis";73;"2011"
"520140";"Aparecida de Goiânia";38;"2011"
"520330";"Bela Vista de Goiás";1;"2011"
"520350";"Bom Jesus de Goiás";1;"2011"
"520390";"Buriti Alegre";1;"2011"
"520410";"Cachoeira Alta";1;"2011"
"520430";"Caçu";5;"2011"
"520440";"Caiapônia";1;"2011"
"520450";"Caldas Novas";5;"2011"
"520480";"Campo Alegre de Goiás";1;"2011"
"520490";"Campos Belos";1;"2011"
"520510";"Catalão";7;"2011"
"520530";"Cavalcante";1;"2011"
"520540";"Ceres";7;"2011"
"520620";"Cristalina";1;"2011"
"520640";"Crixás";1;"2011"
"520750";"Estrela do Norte";1;"2011"
"520800";"Formosa";15;"2011"
"520860";"Goianésia";11;"2011"
"520870";"Goiânia";786;"2011"
"520880";"Goianira";2;"2011"
"520910";"Goiatuba";2;"2011"
"520990";"Iaciara";1;"2011"
"521000";"Inhumas";1;"2011"
"521010";"Ipameri";2;"2011"
"521020";"Iporá";3;"2011"
"521080";"Itajá";1;"2011"
"521090";"Itapaci";2;"2011"
"521150";"Itumbiara";6;"2011"
"521180";"Jaraguá";1;"2011"
"521190";"Jataí";7;"2011"
"521220";"Jussara";1;"2011"
"521250";"Luziânia";2;"2011"
"521280";"Mara Rosa";1;"2011"
"521308";"Minaçu";4;"2011"
"521310";"Mineiros";11;"2011"
"521375";"Montividiu";1;"2011"
"521380";"Morrinhos";3;"2011"
"521400";"Mozarlândia";1;"2011"
"521405";"Mundo Novo";1;"2011"
"521440";"Nazário";1;"2011"
"521450";"Nerópolis";1;"2011"
"521460";"Niquelândia";2;"2011"
"521523";"Novo Gama";2;"2011"
"521530";"Orizona";1;"2011"
"521560";"Padre Bernardo";1;"2011"
"521570";"Palmeiras de Goiás";1;"2011"
"521710";"Piracanjuba";1;"2011"
"521740";"Pires do Rio";2;"2011"
"521760";"Planaltina";3;"2011"
"521770";"Pontalina";1;"2011"
"521800";"Porangatu";5;"2011"
"521830";"Posse";4;"2011"
"521850";"Quirinópolis";5;"2011"
"521860";"Rialma";1;"2011"
"521880";"Rio Verde";17;"2011"
"521930";"Santa Helena de Goiás";7;"2011"
"521970";"Santa Terezinha de Goiás";1;"2011"
"521975";"Santo Antônio do Descoberto";5;"2011"
"522010";"São Luís de Montes Belos";1;"2011"
"522040";"São Simão";2;"2011"
"522045";"Senador Canedo";3;"2011"
"522068";"Simolândia";1;"2011"
"522140";"Trindade";3;"2011"
"522150";"Turvânia";1;"2011"
"522155";"Turvelândia";1;"2011"
"522160";"Uruaçu";4;"2011"
"522185";"Valparaíso de Goiás";5;"2011"
"522220";"Vila Boa";3;"2011"
"530010";"Brasília";724;"2011"
