"codigo";"municipio";"total";"ano"
"431645";"Salto do Jacuí";2;"2010"
"431680";"Santa Cruz do Sul";11;"2010"
"431690";"Santa Maria";69;"2010"
"431710";"Sant'Ana do Livramento";9;"2010"
"431720";"Santa Rosa";9;"2010"
"431730";"Santa Vitória do Palmar";4;"2010"
"431740";"Santiago";5;"2010"
"431750";"Santo Ângelo";22;"2010"
"431760";"Santo Antônio da Patrulha";3;"2010"
"431780";"Santo Augusto";1;"2010"
"431800";"São Borja";12;"2010"
"431820";"São Francisco de Paula";1;"2010"
"431830";"São Gabriel";3;"2010"
"431840";"São Jerônimo";3;"2010"
"431850";"São José do Norte";1;"2010"
"431860";"São José do Ouro";1;"2010"
"431870";"São Leopoldo";17;"2010"
"431880";"São Lourenço do Sul";2;"2010"
"431890";"São Luiz Gonzaga";8;"2010"
"431900";"São Marcos";1;"2010"
"431920";"São Nicolau";2;"2010"
"431960";"São Sepé";3;"2010"
"431990";"Sapiranga";3;"2010"
"432000";"Sapucaia do Sul";4;"2010"
"432010";"Sarandi";1;"2010"
"432020";"Seberi";1;"2010"
"432070";"Sobradinho";1;"2010"
"432080";"Soledade";4;"2010"
"432090";"Tapejara";1;"2010"
"432100";"Tapera";1;"2010"
"432120";"Taquara";3;"2010"
"432130";"Taquari";1;"2010"
"432145";"Teutônia";1;"2010"
"432146";"Tio Hugo";1;"2010"
"432150";"Torres";3;"2010"
"432160";"Tramandaí";12;"2010"
"432170";"Três Coroas";2;"2010"
"432180";"Três de Maio";3;"2010"
"432200";"Triunfo";3;"2010"
"432220";"Tupanciretã";1;"2010"
"432230";"Tuparendi";1;"2010"
"432240";"Uruguaiana";45;"2010"
"432250";"Vacaria";6;"2010"
"432260";"Venâncio Aires";5;"2010"
"432280";"Veranópolis";4;"2010"
"432300";"Viamão";11;"2010"
"500060";"Amambai";11;"2010"
"500070";"Anastácio";3;"2010"
"500100";"Aparecida do Taboado";1;"2010"
"500110";"Aquidauana";9;"2010"
"500124";"Aral Moreira";2;"2010"
"500190";"Bataguassu";1;"2010"
"500200";"Batayporã";4;"2010"
"500210";"Bela Vista";3;"2010"
"500220";"Bonito";2;"2010"
"500230";"Brasilândia";2;"2010"
"500240";"Caarapó";4;"2010"
"500260";"Camapuã";1;"2010"
"500270";"Campo Grande";285;"2010"
"500280";"Caracol";2;"2010"
"500290";"Cassilândia";2;"2010"
"500295";"Chapadão do Sul";4;"2010"
"500315";"Coronel Sapucaia";3;"2010"
"500320";"Corumbá";41;"2010"
"500325";"Costa Rica";2;"2010"
"500330";"Coxim";2;"2010"
"500370";"Dourados";142;"2010"
"500375";"Eldorado";3;"2010"
"500400";"Glória de Dourados";1;"2010"
"500410";"Guia Lopes da Laguna";2;"2010"
"500430";"Iguatemi";3;"2010"
"500440";"Inocência";1;"2010"
"500460";"Itaquiraí";3;"2010"
"500480";"Japorã";3;"2010"
"500500";"Jardim";1;"2010"
"500510";"Jateí";1;"2010"
"500515";"Juti";1;"2010"
"500525";"Laguna Carapã";1;"2010"
"500540";"Maracaju";2;"2010"
"500560";"Miranda";3;"2010"
"500568";"Mundo Novo";2;"2010"
"500570";"Naviraí";10;"2010"
"500600";"Nova Alvorada do Sul";1;"2010"
"500620";"Nova Andradina";1;"2010"
"500630";"Paranaíba";8;"2010"
"500635";"Paranhos";7;"2010"
"500660";"Ponta Porã";19;"2010"
"500690";"Porto Murtinho";3;"2010"
"500720";"Rio Brilhante";1;"2010"
"500740";"Rio Verde de Mato Grosso";1;"2010"
"500755";"Santa Rita do Pardo";1;"2010"
"500769";"São Gabriel do Oeste";1;"2010"
"500793";"Sonora";1;"2010"
"500795";"Tacuru";3;"2010"
"500797";"Taquarussu";1;"2010"
"500830";"Três Lagoas";8;"2010"
"510020";"Água Boa";3;"2010"
"510025";"Alta Floresta";17;"2010"
"510030";"Alto Araguaia";2;"2010"
"510060";"Alto Taquari";1;"2010"
"510140";"Aripuanã";7;"2010"
"510170";"Barra do Bugres";7;"2010"
"510180";"Barra do Garças";38;"2010"
"510190";"Brasnorte";1;"2010"
"510250";"Cáceres";31;"2010"
"510260";"Campinápolis";6;"2010"
"510263";"Campo Novo do Parecis";2;"2010"
"510267";"Campo Verde";4;"2010"
"510268";"Campos de Júlio";3;"2010"
"510270";"Canarana";2;"2010"
"510300";"Chapada dos Guimarães";2;"2010"
"510320";"Colíder";14;"2010"
"510325";"Colniza";6;"2010"
"510330";"Comodoro";2;"2010"
"510335";"Confresa";7;"2010"
"510337";"Cotriguaçu";1;"2010"
"510340";"Cuiabá";328;"2010"
"510350";"Diamantino";4;"2010"
"510370";"Feliz Natal";2;"2010"
"510410";"Guarantã do Norte";5;"2010"
"510480";"Jaciara";5;"2010"
"510500";"Jauru";1;"2010"
"510510";"Juara";6;"2010"
"510515";"Juína";8;"2010"
"510525";"Lucas do Rio Verde";4;"2010"
"510550";"Vila Bela da Santíssima Trindade";1;"2010"
"510558";"Marcelândia";1;"2010"
"510560";"Matupá";2;"2010"
"510600";"Nortelândia";2;"2010"
"510610";"Nossa Senhora do Livramento";1;"2010"
"510620";"Nova Brasilândia";1;"2010"
"510622";"Nova Mutum";3;"2010"
"510625";"Nova Xavantina";2;"2010"
"510629";"Paranaíta";1;"2010"
"510630";"Paranatinga";1;"2010"
"510642";"Peixoto de Azevedo";6;"2010"
"510650";"Poconé";2;"2010"
"510675";"Pontes e Lacerda";7;"2010"
"510677";"Porto Alegre do Norte";1;"2010"
"510700";"Poxoréo";1;"2010"
"510704";"Primavera do Leste";12;"2010"
"510706";"Querência";1;"2010"
"510710";"São José dos Quatro Marcos";1;"2010"
"510730";"São José do Rio Claro";2;"2010"
"510740";"São Pedro da Cipa";1;"2010"
"510760";"Rondonópolis";48;"2010"
"510770";"Rosário Oeste";2;"2010"
"510780";"Santo Antônio do Leverger";2;"2010"
"510785";"São Félix do Araguaia";3;"2010"
"510787";"Sapezal";2;"2010"
"510790";"Sinop";10;"2010"
"510792";"Sorriso";21;"2010"
"510795";"Tangará da Serra";17;"2010"
"510800";"Tapurah";1;"2010"
"510805";"Terra Nova do Norte";1;"2010"
"510810";"Tesouro";1;"2010"
"510840";"Várzea Grande";31;"2010"
"510860";"Vila Rica";1;"2010"
"520005";"Abadia de Goiás";1;"2010"
"520013";"Acreúna";1;"2010"
"520025";"Águas Lindas de Goiás";2;"2010"
"520030";"Alexânia";3;"2010"
"520110";"Anápolis";76;"2010"
"520140";"Aparecida de Goiânia";38;"2010"
"520180";"Aragoiânia";1;"2010"
"520215";"Araguapaz";1;"2010"
"520250";"Aruanã";1;"2010"
"520340";"Bom Jardim de Goiás";2;"2010"
"520490";"Campos Belos";2;"2010"
"520510";"Catalão";6;"2010"
"520530";"Cavalcante";3;"2010"
"520540";"Ceres";6;"2010"
"520549";"Cidade Ocidental";3;"2010"
"520551";"Cocalzinho de Goiás";1;"2010"
"520552";"Colinas do Sul";1;"2010"
"520620";"Cristalina";3;"2010"
"520670";"Damianópolis";1;"2010"
"520740";"Edéia";1;"2010"
"520800";"Formosa";13;"2010"
"520860";"Goianésia";4;"2010"
"520870";"Goiânia";696;"2010"
"520890";"Goiás";2;"2010"
"520910";"Goiatuba";1;"2010"
"520920";"Guapó";1;"2010"
"520970";"Hidrolândia";2;"2010"
"520990";"Iaciara";2;"2010"
"520995";"Indiara";1;"2010"
"521010";"Ipameri";1;"2010"
"521020";"Iporá";2;"2010"
"521040";"Itaberaí";2;"2010"
"521080";"Itajá";1;"2010"
"521100";"Itapirapuã";1;"2010"
"521130";"Itarumã";1;"2010"
"521150";"Itumbiara";6;"2010"
"521190";"Jataí";7;"2010"
"521250";"Luziânia";2;"2010"
"521270";"Mambaí";1;"2010"
"521308";"Minaçu";2;"2010"
"521310";"Mineiros";4;"2010"
"521350";"Monte Alegre de Goiás";1;"2010"
"521370";"Montes Claros de Goiás";1;"2010"
"521380";"Morrinhos";1;"2010"
"521400";"Mozarlândia";1;"2010"
"521405";"Mundo Novo";1;"2010"
"521460";"Niquelândia";2;"2010"
"521483";"Nova Crixás";1;"2010"
"521560";"Padre Bernardo";1;"2010"
"521570";"Palmeiras de Goiás";1;"2010"
"521640";"Paraúna";1;"2010"
"521680";"Petrolina de Goiás";1;"2010"
"521710";"Piracanjuba";3;"2010"
"521720";"Piranhas";1;"2010"
"521740";"Pires do Rio";1;"2010"
"521760";"Planaltina";4;"2010"
"521770";"Pontalina";3;"2010"
"521800";"Porangatu";1;"2010"
"521810";"Portelândia";1;"2010"
"521830";"Posse";4;"2010"
"521850";"Quirinópolis";3;"2010"
"521860";"Rialma";1;"2010"
"521880";"Rio Verde";15;"2010"
"521975";"Santo Antônio do Descoberto";1;"2010"
"522000";"São João d'Aliança";1;"2010"
"522010";"São Luís de Montes Belos";1;"2010"
"522040";"São Simão";1;"2010"
"522045";"Senador Canedo";3;"2010"
"522060";"Silvânia";2;"2010"
"522155";"Turvelândia";1;"2010"
"522185";"Valparaíso de Goiás";2;"2010"
"522200";"Vianópolis";1;"2010"
"530010";"Brasília";761;"2010"
