"codigo";"municipio";"total";"ano"
"510020";"Água Boa";23;"2012"
"510025";"Alta Floresta";13;"2012"
"510030";"Alto Araguaia";1;"2012"
"510040";"Alto Garças";1;"2012"
"510050";"Alto Paraguai";1;"2012"
"510130";"Arenápolis";2;"2012"
"510140";"Aripuanã";2;"2012"
"510170";"Barra do Bugres";2;"2012"
"510180";"Barra do Garças";17;"2012"
"510185";"Bom Jesus do Araguaia";1;"2012"
"510190";"Brasnorte";3;"2012"
"510250";"Cáceres";52;"2012"
"510260";"Campinápolis";2;"2012"
"510263";"Campo Novo do Parecis";5;"2012"
"510267";"Campo Verde";2;"2012"
"510268";"Campos de Júlio";2;"2012"
"510270";"Canarana";5;"2012"
"510320";"Colíder";22;"2012"
"510325";"Colniza";3;"2012"
"510330";"Comodoro";1;"2012"
"510335";"Confresa";5;"2012"
"510340";"Cuiabá";306;"2012"
"510343";"Curvelândia";1;"2012"
"510350";"Diamantino";2;"2012"
"510360";"Dom Aquino";2;"2012"
"510385";"Gaúcha do Norte";1;"2012"
"510390";"General Carneiro";1;"2012"
"510410";"Guarantã do Norte";2;"2012"
"510420";"Guiratinga";1;"2012"
"510455";"Itaúba";1;"2012"
"510460";"Itiquira";2;"2012"
"510480";"Jaciara";1;"2012"
"510490";"Jangada";1;"2012"
"510510";"Juara";5;"2012"
"510515";"Juína";7;"2012"
"510525";"Lucas do Rio Verde";9;"2012"
"510558";"Marcelândia";2;"2012"
"510560";"Matupá";1;"2012"
"510562";"Mirassol d'Oeste";2;"2012"
"510590";"Nobres";1;"2012"
"510600";"Nortelândia";1;"2012"
"510610";"Nossa Senhora do Livramento";1;"2012"
"510620";"Nova Brasilândia";1;"2012"
"510622";"Nova Mutum";9;"2012"
"510623";"Nova Olímpia";2;"2012"
"510625";"Nova Xavantina";3;"2012"
"510630";"Paranatinga";2;"2012"
"510642";"Peixoto de Azevedo";4;"2012"
"510650";"Poconé";1;"2012"
"510675";"Pontes e Lacerda";3;"2012"
"510677";"Porto Alegre do Norte";2;"2012"
"510700";"Poxoréo";2;"2012"
"510704";"Primavera do Leste";9;"2012"
"510706";"Querência";1;"2012"
"510710";"São José dos Quatro Marcos";3;"2012"
"510715";"Reserva do Cabaçal";1;"2012"
"510718";"Ribeirão Cascalheira";2;"2012"
"510720";"Rio Branco";1;"2012"
"510730";"São José do Rio Claro";2;"2012"
"510760";"Rondonópolis";42;"2012"
"510770";"Rosário Oeste";1;"2012"
"510777";"Santa Terezinha";1;"2012"
"510780";"Santo Antônio do Leverger";1;"2012"
"510785";"São Félix do Araguaia";1;"2012"
"510787";"Sapezal";1;"2012"
"510790";"Sinop";17;"2012"
"510792";"Sorriso";16;"2012"
"510795";"Tangará da Serra";26;"2012"
"510805";"Terra Nova do Norte";1;"2012"
"510840";"Várzea Grande";21;"2012"
"510860";"Vila Rica";3;"2012"
"520005";"Abadia de Goiás";1;"2012"
"520010";"Abadiânia";1;"2012"
"520025";"Águas Lindas de Goiás";2;"2012"
"520030";"Alexânia";1;"2012"
"520060";"Alto Paraíso de Goiás";1;"2012"
"520080";"Alvorada do Norte";3;"2012"
"520110";"Anápolis";110;"2012"
"520140";"Aparecida de Goiânia";36;"2012"
"520180";"Aragoiânia";1;"2012"
"520250";"Aruanã";1;"2012"
"520400";"Cabeceiras";1;"2012"
"520440";"Caiapônia";2;"2012"
"520450";"Caldas Novas";6;"2012"
"520510";"Catalão";4;"2012"
"520530";"Cavalcante";1;"2012"
"520540";"Ceres";8;"2012"
"520620";"Cristalina";3;"2012"
"520640";"Crixás";1;"2012"
"520670";"Damianópolis";1;"2012"
"520780";"Firminópolis";1;"2012"
"520800";"Formosa";11;"2012"
"520830";"Divinópolis de Goiás";1;"2012"
"520860";"Goianésia";5;"2012"
"520870";"Goiânia";795;"2012"
"520880";"Goianira";1;"2012"
"520890";"Goiás";2;"2012"
"520915";"Gouvelândia";1;"2012"
"520970";"Hidrolândia";1;"2012"
"520990";"Iaciara";2;"2012"
"521000";"Inhumas";1;"2012"
"521010";"Ipameri";1;"2012"
"521020";"Iporá";3;"2012"
"521030";"Israelândia";1;"2012"
"521040";"Itaberaí";1;"2012"
"521080";"Itajá";1;"2012"
"521100";"Itapirapuã";1;"2012"
"521120";"Itapuranga";1;"2012"
"521140";"Itauçu";1;"2012"
"521150";"Itumbiara";8;"2012"
"521180";"Jaraguá";4;"2012"
"521190";"Jataí";5;"2012"
"521220";"Jussara";4;"2012"
"521250";"Luziânia";4;"2012"
"521295";"Matrinchã";1;"2012"
"521308";"Minaçu";3;"2012"
"521310";"Mineiros";13;"2012"
"521350";"Monte Alegre de Goiás";2;"2012"
"521380";"Morrinhos";2;"2012"
"521400";"Mozarlândia";1;"2012"
"521405";"Mundo Novo";2;"2012"
"521450";"Nerópolis";2;"2012"
"521460";"Niquelândia";2;"2012"
"521483";"Nova Crixás";1;"2012"
"521523";"Novo Gama";1;"2012"
"521530";"Orizona";1;"2012"
"521630";"Paranaiguara";1;"2012"
"521640";"Paraúna";2;"2012"
"521710";"Piracanjuba";1;"2012"
"521730";"Pirenópolis";1;"2012"
"521740";"Pires do Rio";1;"2012"
"521760";"Planaltina";2;"2012"
"521800";"Porangatu";4;"2012"
"521830";"Posse";3;"2012"
"521850";"Quirinópolis";2;"2012"
"521880";"Rio Verde";20;"2012"
"521930";"Santa Helena de Goiás";24;"2012"
"521970";"Santa Terezinha de Goiás";2;"2012"
"521975";"Santo Antônio do Descoberto";2;"2012"
"522000";"São João d'Aliança";1;"2012"
"522010";"São Luís de Montes Belos";1;"2012"
"522020";"São Miguel do Araguaia";2;"2012"
"522040";"São Simão";2;"2012"
"522045";"Senador Canedo";5;"2012"
"522060";"Silvânia";1;"2012"
"522068";"Simolândia";1;"2012"
"522140";"Trindade";1;"2012"
"522160";"Uruaçu";5;"2012"
"522185";"Valparaíso de Goiás";2;"2012"
"522200";"Vianópolis";1;"2012"
"530010";"Brasília";755;"2012"
